Id,Total
1000000US410510006012005,18
1000000US410510006012006,8
1000000US410510006012007,10
1000000US410510006012008,7
1000000US410510006012009,16
1000000US410510006012010,16
1000000US410510006012011,16
1000000US410510006012012,17
1000000US410510006012013,9
1000000US410510006012014,10
1000000US410510006012015,12
1000000US410510006012016,15
1000000US410510006012017,6
1000000US410510006012018,28
1000000US410510006012019,9
1000000US410510006012020,15
1000000US410510006012021,9
1000000US410510006012022,8
1000000US410510006012023,8
1000000US410510006012024,9
1000000US410510006012025,8
1000000US410510006012026,4
1000000US410510006012027,3
1000000US410510006012028,8
1000000US410510006012029,9
1000000US410510006013000,0
1000000US410510006013001,13
1000000US410510006013002,12
1000000US410510006013003,13
1000000US410510006013004,29
1000000US410510006013005,10
1000000US410510006013006,54
1000000US410510006013007,44
1000000US410510006013008,25
1000000US410510006013009,52
1000000US410510006013010,34
1000000US410510006013011,15
1000000US410510006013012,9
1000000US410510006013013,1
1000000US410510006013014,25
1000000US410510006013015,0
1000000US410510006013016,25
1000000US410510006013017,0
1000000US410510006013018,58
1000000US410510006013019,14
1000000US410510006013020,0
1000000US410510006014000,13
1000000US410510006014001,34
1000000US410510006014002,29
1000000US410510006014003,44
1000000US410510006014004,0
1000000US410510006014005,13
1000000US410510006014006,14
1000000US410510006014007,12
1000000US410510006014008,12
1000000US410510006014009,13
1000000US410510006014010,14
1000000US410510006014011,10
1000000US410510006014012,6
1000000US410510006014013,13
1000000US410510006014014,14
1000000US410510006014015,16
1000000US410510006014016,14
1000000US410510006014017,107
1000000US410510006014018,12
1000000US410510006014019,5
1000000US410510006014020,17
1000000US410510006014021,8
1000000US410510006014022,18
1000000US410510006014023,12
1000000US410510006014024,7
1000000US410510006014025,0
1000000US410510006014026,8
1000000US410510006014027,0
1000000US410510006014028,10
1000000US410510006014029,12
1000000US410510006021000,0
1000000US410510006021001,0
1000000US410510006021002,0
1000000US410510006021003,12
1000000US410510006021004,38
1000000US410510006021005,0
1000000US410510006021006,10
1000000US410510006021007,4
1000000US410510006021008,0
1000000US410510006021009,0
1000000US410510006021010,0
1000000US410510006021011,43
1000000US410510006021012,12
1000000US410510006021013,0
1000000US410510006021014,0
1000000US410510006021015,0
1000000US410510006021016,1
1000000US410510006021017,5
1000000US410510006021018,6
1000000US410510006021019,3
1000000US410510006021020,10
1000000US410510006021021,8
1000000US410510006021022,34
1000000US410510006021023,26
1000000US410510006021024,69
1000000US410510006021025,30
1000000US410510006021026,15
1000000US410510006021027,25
1000000US410510006021028,0
1000000US410510006021029,6
1000000US410510006021030,11
1000000US410510006021031,0
1000000US410510006021032,0
1000000US410510006021033,0
1000000US410510006021034,11
1000000US410510006021035,9
1000000US410510006022000,17
1000000US410510006022001,16
1000000US410510006022002,25
1000000US410510006022003,21
1000000US410510006022004,28
1000000US410510006022005,22
1000000US410510006022006,27
1000000US410510006022007,25
1000000US410510006022008,11
1000000US410510006022009,12
1000000US410510006022010,23
1000000US410510006022011,23
1000000US410510006022012,27
1000000US410510006022013,21
1000000US410510006022014,69
1000000US410510006022015,22
1000000US410510006022016,25
1000000US410510006022017,24
1000000US410510006022018,14
1000000US410510006022019,152
1000000US410510006022020,22
1000000US410510006022021,39
1000000US410510006022022,16
1000000US410510006022023,2
1000000US410510006022024,3
1000000US410510006022025,24
1000000US410510006023000,26
1000000US410510006023001,22
1000000US410510006023002,23
1000000US410510006023003,26
1000000US410510006023004,23
1000000US410510006023005,26
1000000US410510006023006,27
1000000US410510006023007,23
1000000US410510006023008,13
1000000US410510006023009,25
1000000US410510006023010,9
1000000US410510006023011,0
1000000US410510006023012,11
1000000US410510006023013,24
1000000US410510006023014,24
1000000US410510006023015,9
1000000US410510006023016,12
1000000US410510006023017,11
1000000US410510006023018,13
1000000US410510006023019,10
1000000US410510006023020,11
1000000US410510006023021,8
1000000US410510006023022,9
1000000US410510006023023,9
1000000US410510006024000,0
1000000US410510006024001,1
1000000US410510006024002,0
1000000US410510006024003,13
1000000US410510006024004,6
1000000US410510006024005,17
1000000US410510006024006,21
1000000US410510006024007,6
1000000US410510006024008,24
1000000US410510006024009,30
1000000US410510006024010,23
1000000US410510006024011,25
1000000US410510006024012,25
1000000US410510006024013,33
1000000US410510006024014,12
1000000US410510006024015,8
1000000US410510006024016,5
1000000US410510006024017,6
1000000US410510006024018,10
1000000US410510006024019,14
1000000US410510006024020,14
1000000US410510006024021,13
1000000US410510006024022,14
1000000US410510006024023,8
1000000US410510006024024,10
1000000US410510006024025,12
1000000US410510006024026,7
1000000US410510006024027,28
1000000US410510006024028,11
1000000US410510006024029,24
1000000US410510006024030,7
1000000US410510006024031,0
1000000US410510006024032,27
1000000US410510007011000,6
1000000US410510007011001,21
1000000US410510007011002,18
1000000US410510007011003,23
1000000US410510007011004,27
1000000US410510007011005,44
1000000US410510007011006,50
1000000US410510007011007,105
1000000US410510007011008,23
1000000US410510007011009,43
1000000US410510007011010,23
1000000US410510007011011,28
1000000US410510007011012,21
1000000US410510007011013,15
1000000US410510007011014,60
1000000US410510007011015,21
1000000US410510007011016,64
1000000US410510007011017,26
1000000US410510007012000,9
1000000US410510007012001,20
1000000US410510007012002,19
1000000US410510007012003,14
1000000US410510007012004,18
1000000US410510007012005,16
1000000US410510007012006,18
1000000US410510007012007,17
1000000US410510007012008,9
1000000US410510007012009,8
1000000US410510007012010,10
1000000US410510007012011,17
1000000US410510007012012,16
1000000US410510007012013,15
1000000US410510007012014,16
1000000US410510007012015,14
1000000US410510007012016,14
1000000US410510007012017,54
1000000US410510007012018,12
1000000US410510007012019,19
1000000US410510007012020,21
1000000US410510007012021,12
1000000US410510007012022,11
1000000US410510007013000,41
1000000US410510007013001,34
1000000US410510007013002,34
1000000US410510007013003,40
1000000US410510007013004,12
1000000US410510007013005,38
1000000US410510007013006,5
1000000US410510007013007,19
1000000US410510007013008,104
1000000US410510007013009,13
1000000US410510007013010,24
1000000US410510007013011,14
1000000US410510007013012,18
1000000US410510007013013,18
1000000US410510007013014,16
1000000US410510007013015,15
1000000US410510007013016,13
1000000US410510007013017,9
1000000US410510007013018,11
1000000US410510007013019,47
1000000US410510007013020,34
1000000US410510007014000,111
1000000US410510007014001,37
1000000US410510007014002,60
1000000US410510007014003,18
1000000US410510007014004,17
1000000US410510007014005,15
1000000US410510007014006,16
1000000US410510007014007,7
1000000US410510007014008,9
1000000US410510007014009,10
1000000US410510007014010,11
1000000US410510007014011,12
1000000US410510007014012,11
1000000US410510007014013,8
1000000US410510007014014,9
1000000US410510007014015,8
1000000US410510007014016,9
1000000US410510007014017,10
1000000US410510007014018,9
1000000US410510007014019,6
1000000US410510007014020,10
1000000US410510007014021,20
1000000US410510007014022,10
1000000US410510007014023,11
1000000US410510007021000,0
1000000US410510007021001,7
1000000US410510007021002,193
1000000US410510007021003,15
1000000US410510007021004,15
1000000US410510007021005,13
1000000US410510007021006,20
1000000US410510007021007,24
1000000US410510007021008,17
1000000US410510007021009,66
1000000US410510007021010,81
1000000US410510007021011,51
1000000US410510007021012,12
1000000US410510007021013,12
1000000US410510007021014,11
1000000US410510007022000,48
1000000US410510007022001,27
1000000US410510007022002,48
1000000US410510007022003,30
1000000US410510007022004,6
1000000US410510007022005,7
1000000US410510007022006,13
1000000US410510007022007,13
1000000US410510007022008,12
1000000US410510007022009,13
1000000US410510007022010,11
1000000US410510007022011,11
1000000US410510007022012,11
1000000US410510007022013,11
1000000US410510007022014,49
1000000US410510007022015,43
1000000US410510007022016,41
1000000US410510007022017,48
1000000US410510007022018,21
1000000US410510007022019,9
1000000US410510007022020,10
1000000US410510007022021,9
1000000US410510007022022,10
1000000US410510007023000,13
1000000US410510007023001,14
1000000US410510007023002,12
1000000US410510007023003,16
1000000US410510007023004,12
1000000US410510007023005,14
1000000US410510007023006,14
1000000US410510007023007,16
1000000US410510007023008,15
1000000US410510007023009,11
1000000US410510007023010,12
1000000US410510007023011,13
1000000US410510007023012,13
1000000US410510007023013,12
1000000US410510007023014,12
1000000US410510007023015,16
1000000US410510007023016,14
1000000US410510007023017,14
1000000US410510007023018,13
1000000US410510007023019,11
1000000US410510007023020,17
1000000US410510007023021,13
1000000US410510007023022,14
1000000US410510007023023,19
1000000US410510007023024,11
1000000US410510007023025,15
1000000US410510007023026,14
1000000US410510007023027,12
1000000US410510007023028,34
1000000US410510007023029,17
1000000US410510007023030,17
1000000US410510007023031,14
1000000US410510007023032,9
1000000US410510007023033,17
1000000US410510007023034,18
1000000US410510007023035,13
1000000US410510007024000,15
1000000US410510007024001,12
1000000US410510007024002,11
1000000US410510007024003,15
1000000US410510007024004,14
1000000US410510007024005,13
1000000US410510007024006,11
1000000US410510007024007,14
1000000US410510007024008,22
1000000US410510007024009,25
1000000US410510007024010,13
1000000US410510007024011,15
1000000US410510007024012,14
1000000US410510007024013,16
1000000US410510007024014,17
1000000US410510007024015,13
1000000US410510007024016,16
1000000US410510007024017,15
1000000US410510007024018,15
1000000US410510007024019,16
1000000US410510007024020,13
1000000US410510007024021,13
1000000US410510007024022,25
1000000US410510007024023,23
1000000US410510007024024,18
1000000US410510007024025,12
1000000US410510007024026,15
1000000US410510007024027,14
1000000US410510007024028,8
1000000US410510007024029,3
1000000US410510007024030,16
1000000US410510007024031,21
1000000US410510007024032,26
1000000US410510007024033,0
1000000US410510008011000,12
1000000US410510008011001,7
1000000US410510008011002,54
1000000US410510008011003,13
1000000US410510008011004,26
1000000US410510008011005,22
1000000US410510008011006,25
1000000US410510008011007,12
1000000US410510008011008,16
1000000US410510008011009,18
1000000US410510008011010,102
1000000US410510008011011,14
1000000US410510008011012,15
1000000US410510008011013,14
1000000US410510008011014,11
1000000US410510008011015,18
1000000US410510008011016,18
1000000US410510008011017,15
1000000US410510008011018,46
1000000US410510008011019,16
1000000US410510008011020,19
1000000US410510008011021,23
1000000US410510008012000,91
1000000US410510008012001,20
1000000US410510008012002,32
1000000US410510008012003,18
1000000US410510008012004,14
1000000US410510008012005,40
1000000US410510008012006,34
1000000US410510008012007,12
1000000US410510008012008,18
1000000US410510008012009,16
1000000US410510008012010,15
1000000US410510008012011,35
1000000US410510008012012,9
1000000US410510008012013,9
1000000US410510008012014,21
1000000US410510008012015,21
1000000US410510008012016,17
1000000US410510008012017,18
1000000US410510008012018,22
1000000US410510008012019,15
1000000US410510008012020,7
1000000US410510008012021,8
1000000US410510008012022,2
1000000US410510008012023,11
1000000US410510008013000,7
1000000US410510008013001,22
1000000US410510008013002,29
1000000US410510008013003,15
1000000US410510008013004,18
1000000US410510008013005,20
1000000US410510008013006,78
1000000US410510008013007,131
1000000US410510008013008,6
1000000US410510008013009,24
1000000US410510008013010,24
1000000US410510008013011,6
1000000US410510008013012,29
1000000US410510008013013,9
1000000US410510008013014,12
1000000US410510008013015,15
1000000US410510008013016,14
1000000US410510008013017,34
1000000US410510008013018,9
1000000US410510008013019,5
1000000US410510008013020,0
1000000US410510008013021,7
1000000US410510008013022,16
1000000US410510008014000,14
1000000US410510008014001,18
1000000US410510008014002,15
1000000US410510008014003,31
